prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status
p021,20,20,0,"cyberpunk ram sheep robot in neon-lit city, intricate mechanical details, dark and moody, manga style, dynamic angles, high contrast, detailed linework, cinematic composition, soft golden hour light, rich textures, vibrant color palette, sharp focus, high resolution",top,32345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p021__seed_32345.png,14.773793,ok
p022,21,21,0,"digital illustration of nick cave baking pizza, neon colors, surreal and unsettling, intricate details, vivid and vibrant, ethereal glow, dynamic perspective, by kuvshinov ilya, wayne barlowe, and artgerm, high resolution, photorealistic, sharp focus",top,33345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p022__seed_33345.png,14.761151,ok
p023,22,22,0,"Gorilla contemplating a framed portrait of a human in a sailor’s hat, hyperrealistic 3D model, intricate textures, soft golden hour light, 8k resolution, cinematic composition, dynamic perspective, rich textures, photorealistic lighting",top,34345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p023__seed_34345.png,14.764747,ok
p024,23,23,0,"A pixel art panda made of water, with vibrant, blocky colors, a retro feel, and a playful, dynamic composition.",top,35345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p024__seed_35345.png,14.829589,ok
p025,24,24,0,"A Guinea pig in a lush, vibrant forest, riding a bike, cutout animation style, flat colors, bold outlines, playful shadows, soft golden hour light, dynamic perspective.",top,36345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p025__seed_36345.png,14.777846,ok
p026,25,25,0,A hand-drawn animation of an empty fireplace with a TV above it showing a lion hugging a giraffe.,top,37345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p026__seed_37345.png,14.765515,ok
p027,26,26,0,"a whiteboard animation of a logo for a software company named Team Bacchus, featuring hand-drawn lines and simple, clean shapes, with a playful and dynamic feel, under soft golden hour light, using a vibrant color palette and sharp focus, creating a lively and engaging atmosphere",top,38345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p027__seed_38345.png,14.878805,ok
p028,27,27,0,"Impressionist portrait of a dapper Indian gentleman with lilies, soft light, gentle brushstrokes, matte finish.",top,39345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p028__seed_39345.png,15.129204,ok
p029,28,28,0,"A pixelated green and pink cat, center stage, holds a chunky pineapple and a pixelated pink drink.",top,40345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p029__seed_40345.png,14.727969,ok
p030,29,29,0,"professional portrait of a Nepali woman sipping red wine, ultra-high resolution, photorealistic, intricate details, subtle eeriness, 8K, studio lighting, shot with a high-end DSLR, post-processed for clarity and depth, art by Greg Rutkowski and Artgerm",top,41345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p030__seed_41345.png,14.734021,ok
p031,30,30,0,"A teddy bear on a skateboard in vibrant digital art with neon highlights, set against a glowing cyber backdrop.",top,42345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p031__seed_42345.png,14.753409,ok
p032,31,31,0,"A digital art depiction of a high-speed shot of a tennis ball hitting the racket, with neon trails and a dark, futuristic background, emphasizing the motion and energy.",top,43345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p032__seed_43345.png,14.735243,ok
p033,32,32,0,"magnificent fantasy art: Yoda and a majestic elephant playing soccer, ethereal glow, intricate detailing, mythical forest backdrop, dramatic lighting, 8k resolution",top,44345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p033__seed_44345.png,14.770094,ok
p034,33,33,0,"digital matte painting of Larry David baking a pizza in a surreal, vibrant kitchen with intricate details, diffuse golden hour light, fantasy elements, smooth textures, sharp focus, inspired by John Collier, Albert Aublet, Krenz Cushart, Artem Demura, Alphonse Mucha, rule of thirds composition, rich textures, complementary colors, high resolution",top,45345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p034__seed_45345.png,14.768261,ok
p035,34,34,0,"Warm, happy family scene in pixel art style. A young man reads a pixelated postal letter with a gentle smile, surrounded by his caring mother in a cozy, pixelated home. Soft golden hour light, vibrant color palette, rich textures, serene mood.",top,46345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p035__seed_46345.png,14.748789,ok
p036,35,35,0,"Neon-lit Iron Man cat on a motorcycle, vibrant cybernetic patterns, glowing cityscape background",top,47345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p036__seed_47345.png,14.74393,ok
p037,36,36,0,"intricate neonpunk illustration of a businessman riding a neon-drenched dinosaur, cybernetic details, futuristic cityscape, glowing trails, high-tech textures",top,48345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p037__seed_48345.png,14.74227,ok
p038,37,37,0,"A pale male vampire, mid-30s, with long black hair, clean-shaven, dressed formally in red and black, in a hyper-realistic digital painting.",top,49345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p038__seed_49345.png,14.756948,ok
p039,38,38,0,"Boris Johnson as Buzz Lightyear, vibrant anime portrait, symmetrical balance, highly detailed, digital painting, bold colors, sharp focus, dynamic lighting, art by Artgerm and Greg Rutkowski, high resolution",top,50345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p039__seed_50345.png,14.751378,ok
p040,39,39,0,"A digital illustration of an orange cartoon cat, playfully seated with a looping tail, on a light blue circular backdrop dotted with white stars. ""CUTRA CHARDLE"" text in bold black font balances below, adding a whimsical charm.",top,51345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p040__seed_51345.png,14.755786,ok
p041,40,40,0,"A pug in a misty landscape, wearing an astronaut helmet, captured in a Delta photographic style, with soft, grainy texture and muted, desaturated colors, under a serene, ethereal glow.",top,52345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p041__seed_52345.png,14.745934,ok
p042,41,41,0,"Frank Zappa smoking a pizza, vibrant anime colors, dynamic studio anime style, crisp lines, exaggerated expressions, intricate background details, 8k resolution, concept art, illustration, ethereal glow, rule of thirds composition",top,53345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p042__seed_53345.png,14.760084,ok
p043,42,42,0,"A cutout animation portrait of a brown poodle with bold lines and vibrant colors. The poodle sits on a brightly striped couch, paw raised playfully, surrounded by dynamic action lines that create a lively and energetic atmosphere.",top,54345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p043__seed_54345.png,14.764256,ok
p044,43,43,0,"Neonpunk GTA5 cover art: George Wendt as a neon-lit secret agent with sunglasses, intricate cybernetic details, vibrant neon colors, futuristic cityscape bathed in soft golden hour light, sharp focus, high resolution, digital illustration, art by Artgerm and Greg Rutkowski",top,55345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p044__seed_55345.png,14.748113,ok
p045,44,44,0,"Anubis, pixel art, low-res, vibrant colors, retro gaming style, 8-bit character, digital art.",top,56345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p045__seed_56345.png,14.996537,ok
p046,45,45,0,"J Balvin, smiling, in anime style, surrounded by vintage TVs showing diverse characters.",top,57345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p046__seed_57345.png,14.768734,ok
p047,46,46,0,"A majestic white wolf, crowned and robed in regal attire, stands in a neon-lit alley, surrounded by vibrant holograms and sleek cybernetic elements, bathed in soft golden hour light, with intricate details and a dynamic perspective.",top,58345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p047__seed_58345.png,15.044214,ok
p048,47,47,0,"epic digital art, painterly style, of a majestic fountain with intricate details, a vibrant burger with rich textures, a steam train with dynamic perspective, and a dragon with ethereal glow, breathtaking, stunning, detailed, UHD, 8K, best on artstation, cgsociety, wlop, pixiv, behance, deviantart, masterpiece",top,59345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p048__seed_59345.png,15.011067,ok
p049,48,48,0,"create a neon-lit, ironic logo for a media agency named ""Media Dullies"" with sleek, futuristic fonts and glowing, cybernetic elements",top,60345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p049__seed_60345.png,14.727824,ok
p050,49,49,0,"a teddy bear to the right of a toy car, in a highly detailed anime style, with vibrant colors and intricate patterns, set in a whimsical, dreamlike environment with soft golden hour light, rich textures, and a serene mood, high resolution, sharp focus",top,61345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p050__seed_61345.png,14.740111,ok
p051,50,50,0,"vibrant neonpunk portrait of a German Shepherd on a glowing blue round canvas, with intricate neon threads and sleek cybernetic elements woven into the embroidery, soft golden hour light, high resolution, photorealistic",top,62345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p051__seed_62345.png,14.808191,ok
p052,51,51,0,A neon-lit puppy with an inviting gaze in a fiery wasteland.,top,63345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p052__seed_63345.png,14.74662,ok
p053,52,52,0,"pixel art of pope francis on a strange alien world, blocky terrain, futuristic blocks, vibrant colors, 8-bit style, detailed pixels",top,64345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p053__seed_64345.png,15.01176,ok
p054,53,53,0,"pixel art moss tortoise in a grid cage on a pedestal, vibrant crimson, deep blue, and grass green, 8-bit aesthetic, retro game colors, dramatic chiaroscuro lighting, high contrast, sharp details, dynamic perspective",top,65345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p054__seed_65345.png,14.764132,ok
p055,54,54,0,"a digital illustration of a fire hydrant, vibrant colors, sharp lines, detailed textures, glowing highlights, futuristic cityscape background",top,66345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p055__seed_66345.png,14.763799,ok
p056,55,55,0,"An elf sipping orange juice from a giant orange with a squirrel and owl nearby, in hyper-realistic 3D.",top,67345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p056__seed_67345.png,14.772779,ok
p057,56,56,0,"pixel art portrait of marisa kirisame, young witch with long blonde hair in a single braid, golden yellow eyes, wearing a black vest and skirt, white waist apron and undershirt, pointed black witch hat, 8-bit style, vibrant color palette, retro animation, high resolution, sharp focus, dynamic perspective",top,68345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p057__seed_68345.png,14.750798,ok
p058,57,57,0,"a pixel art knight in gleaming silver armor holding a vibrant basketball, blocky and colorful, 8-bit style, high resolution, dynamic perspective, energetic atmosphere",top,69345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p058__seed_69345.png,14.780358,ok
p059,58,58,0,"A neon-lit, futuristic robot with glowing horns stands in a field of dark purple shadows, gazing at a towering cityscape bathed in vibrant neon lights, under a soft golden hour sky, with intricate details and sharp focus.",top,70345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p059__seed_70345.png,14.75742,ok
p060,59,59,0,"An iconic manga scene: a wise elderly man, dressed in flowing white and gold robes, sits serenely at the foot of a majestic waterfall under a soft golden hour light, surrounded by a fantastical landscape with vibrant color palette and rich textures.",top,71345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p060__seed_71345.png,14.784348,ok
p061,60,60,0,"A Jack Russell Terrier with wings soars through a futuristic Dubai skyline, backlit by radiant lights, detailed cityscape, cyberpunk anime, sharp lines, vibrant colors, digital shadows, Studio Ghibli style, 4k, 8k",top,72345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p061__seed_72345.png,14.775733,ok
p062,61,61,0,"Digital art of a corgi with a pizza, vibrant colors, realistic fur, glossy toppings.",top,73345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p062__seed_73345.png,14.774555,ok
p063,62,62,0,"Cinematic shot of an Indian male salesperson in a Bondi Blue polo, denim jeans, and pristine white shoes, standing confidently in a sleek, modern furniture store.",top,74345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p063__seed_74345.png,14.765146,ok
p064,63,63,0,"A digital matte painting of a warrior wombat in a fighting stance, holding a sword and shield, standing before the Arc de Triomphe. The scene is shrouded in mist, with a high sun casting soft, diffused light.",top,75345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p064__seed_75345.png,14.763231,ok
p065,64,64,0,"fantasy cover art: a magical cat-pizza with intricate details, ethereal glow, enchanted forest background, whimsical and vibrant, digital painting, high resolution, captivating and humorous, photorealistic, dynamic perspective",top,76345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p065__seed_76345.png,14.773223,ok
p066,65,65,0,"a vibrant green, pentagon-shaped clock in a sleek, futuristic anime style, with sharp lines and a high-resolution finish, set against a neon-lit cityscape with dramatic chiaroscuro lighting and rich textures",top,77345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p066__seed_77345.png,14.761475,ok
p067,66,66,0,"A Jack Russell Terrier with wings soars through a futuristic Dubai skyline, backlit by radiant neon lights, detailed cityscape with sharp lines and vibrant colors, cyberpunk anime style, digital shadows, Studio Ghibli aesthetics, 4k, 8k, high resolution, photorealistic.",top,78345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p067__seed_78345.png,14.990398,ok
p068,67,67,0,"A teddy bear on a skateboard in Times Square, doing tricks on a cardboard box ramp, in whiteboard style.",top,79345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p068__seed_79345.png,14.761559,ok
p069,68,68,0,"A neonpunk burger feast, glowing under dramatic dark purple shadows, with vibrant cyber colors and sleek, futuristic textures, set in a high-resolution, photorealistic scene with sharp focus and ethereal glow.",top,80345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p069__seed_80345.png,14.750794,ok
p070,69,69,0,"a pixelated tennis court with blocky lines, low-res colors, and a nostalgic 8-bit aesthetic, set under a clear blue sky with a dynamic perspective and sharp focus",top,81345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p070__seed_81345.png,14.728305,ok
p071,70,70,0,"8-bit piglet pirate, pixelated, retro gaming, vibrant colors, chibi style, soft golden hour light, dynamic perspective, rich textures, high resolution",top,82345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p071__seed_82345.png,14.77579,ok
p072,71,71,0,"Boris Johnson as Neo, pixel art, black sunglasses, low-res, blocky, symmetrical balance, retro colors, 8-bit, sharp focus, pixelated lighting, vibrant color palette, high resolution, art by artgerm and greg rutkowski",top,83345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p072__seed_83345.png,14.770608,ok
p073,72,72,0,"a neon-lit teddy bear on a sleek, futuristic skateboard in a cybernetic Times Square, bathed in soft golden hour light, with glowing signs and holographic billboards creating a vibrant color palette and dynamic perspective",top,84345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p073__seed_84345.png,14.780669,ok
p074,73,73,0,"3D cat with neon Fibonacci spiral, sweat drops, intricate details, dramatic lighting, 8K digital art by artgerm and greg rutkowski",top,85345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p074__seed_85345.png,14.782023,ok
p075,74,74,0,"digital matte painting of an armadillo amidst a lush peony garden, vibrant colors, soft lighting, intricate details",top,86345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p075__seed_86345.png,14.772309,ok
p076,75,75,0,"A teddy bear on a skateboard in Times Square, performing tricks on a cardboard box ramp, with soft golden hour light, dynamic perspective, and a vibrant color palette, drawn in a whiteboard animation style with simple, clean lines and bold, black outlines.",top,87345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_0/images/p076__seed_87345.png,14.764407,ok
