prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status
p4014,4013,13,2,"a 3D model of a robot, volumetric, smooth surfaces, intricate mechanical details, glowing highlights, shadow play, depth and dimensionality",bottom,4025347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4014__seed_4025347.png,14.592987,ok
p4015,4014,14,2,"Anime key visual: masked figure with a mysterious symbol, ultra-detailed, vibrant color palette, dynamic composition, ethereal glow, high resolution, digital art, artstation",bottom,4026347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4015__seed_4026347.png,14.418859,ok
p4016,4015,15,2,"3D model of the Greek goddess Hera, highly detailed, looking furious, intricate rusty armor, close-up portrait, hyper-realistic texture, dramatic chiaroscuro lighting, rich textures, high resolution",bottom,4027347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4016__seed_4027347.png,14.522594,ok
p4017,4016,16,2,"Detailed anatomical illustration of Cthulhu, trending on Artstation.",bottom,4028347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4017__seed_4028347.png,14.402877,ok
p4018,4017,17,2,"desolation row, manga style, detailed, ultra wide angle, zenith view, pincushion lens effect, 8k, vibrant colors, dynamic shading, intricate linework",bottom,4029347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4018__seed_4029347.png,14.610059,ok
p4019,4018,18,2,"A celestial golden cake, adorned with shimmering caramel, celestial ice cream, and ethereal whipped cream, rests on a starry black plate, crowned with a sprig of luminous mint.",bottom,4030347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4019__seed_4030347.png,14.42454,ok
p4020,4019,19,2,"Highly detailed anime: the Joker as the hero, with vibrant, expressive eyes and dynamic, flowing movements, while Batman, the villain, has a dark, brooding presence with sharp, angular lines and a menacing aura.",bottom,4031347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4020__seed_4031347.png,14.588606,ok
p4021,4020,20,2,"A futuristic warrior looms in a red-lit room, their imposing silhouette framed by swirling shadows and glowing neon accents.",bottom,4032347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4021__seed_4032347.png,14.407759,ok
p4022,4021,21,2,"Knighttree, in bark armor and a plume of leaves, standing against twisted wrought iron gates, bathed in dramatic cinematic light, s1000, q2",bottom,4033347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4022__seed_4033347.png,14.528246,ok
p4023,4022,22,2,"A broken CD with a piece of ripped paper shaped like a heart, highly detailed 8K photograph, grim and realistic, sharp focus, deep shadows, dramatic chiaroscuro, intricate details, monochromatic scheme, high resolution.",bottom,4034347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4023__seed_4034347.png,14.393853,ok
p4024,4023,23,2,"lightning bolts and flying saucers in a digital matte painting, intricate sky textures, vibrant color palette, futuristic landscapes, detailed shadows and highlights, soft golden hour light, dynamic perspective, high resolution",bottom,4035347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4024__seed_4035347.png,14.509889,ok
p4025,4024,24,2,"macro photograph of star abstract designs, rich colors, intricate patterns, elegant, highly detailed, centered, sharp focus, smooth texture, close-up, depth of field",bottom,4036347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4025__seed_4036347.png,14.401459,ok
p4026,4025,25,2,"A weathered Star Wars helmet and armor, glowing under futuristic city lights.",bottom,4037347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4026__seed_4037347.png,14.454062,ok
p4027,4026,26,2,"Home maintenance hero, sharp and vivid photographic style, Provia film, crisp details, natural light, realistic shadows, balanced composition, modern tools, clean background, dynamic perspective, high resolution.",bottom,4038347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4027__seed_4038347.png,14.41037,ok
p4028,4027,27,2,"cinematic 2D illustration, epic scale, dramatic chiaroscuro lighting, deep shadows, vibrant color palette, wide-angle perspective, dynamic composition, high resolution, sharp focus",bottom,4039347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4028__seed_4039347.png,14.401295,ok
p4029,4028,28,2,"macro photography of anime characters, intricate details, close-up, vibrant colors, sharp focus, shallow depth of field, textures, light reflections",bottom,4040347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4029__seed_4040347.png,14.406817,ok
p4030,4029,29,2,"animated metaverse art gallery reception, vibrant digital colors, dynamic character interactions, stylized backgrounds, fluid motion, exaggerated expressions",bottom,4041347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4030__seed_4041347.png,14.610867,ok
p4031,4030,30,2,"Downtown San Francisco at sunrise, vibrant colors, deep shadows, dynamic lighting, crisp details.",bottom,4042347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4031__seed_4042347.png,14.409991,ok
p4032,4031,31,2,"gabbie carter, intricate machine parts fused into face, detailed tubes and cables, elegant and symmetrical, manga style, highly detailed, sharp focus, digital illustration, 8k",bottom,4043347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4032__seed_4043347.png,14.424442,ok
p4033,4032,32,2,"Fantasy celestial map of a metroidvania stage with a majestic celestial boss, inspired by Hollow Knight, intricate starlight details, ethereal glow, dynamic perspective, vibrant color palette, photorealistic, highly detailed, epic composition, 8K UHD",bottom,4044347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4033__seed_4044347.png,14.419287,ok
p4034,4033,33,2,"portrait of cyborg scientist, anime style, vibrant color palette, exaggerated features, intricate details, dramatic chiaroscuro lighting, high resolution, trending on artstation, photorealistic, dynamic perspective",bottom,4045347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4034__seed_4045347.png,14.548383,ok
p4035,4034,34,2,"space ship, futurism, anime key visual, vibrant colors, dynamic angles, sleek design, smooth lines, cinematic lighting, studio quality, unreal engine 5 rendered",bottom,4046347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4035__seed_4046347.png,14.3988,ok
p4036,4035,35,2,"drifting into an ethereal realm, deep perspective, glowing mist, fantasy art, soft golden hour light, vibrant color palette, rich textures, serene mood, high resolution",bottom,4047347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4036__seed_4047347.png,14.380582,ok
p4037,4036,36,2,"Portrait of teenage Reggie Mantle with a mean smirk, high contrast, grainy texture, sharp shadows, Tri-X film, gritty, realistic, candid, 1960s vibe.",bottom,4048347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4037__seed_4048347.png,14.398015,ok
p4038,4037,37,2,"Madison Beer with machine parts integrated into her face, intricate and detailed, smooth, sharp focus, art by Alphonse Mucha and Greg Rutkowski.",bottom,4049347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4038__seed_4049347.png,14.406064,ok
p4039,4038,38,2,"Cyborg with intricate mechanical details, elegant lines, smooth surfaces, sharp focus, photorealistic, inspired by John Collier, Albert Aublet, Krenz Cushart, Artem Demura, Alphonse Mucha.",bottom,4050347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4039__seed_4050347.png,14.422749,ok
p4040,4039,39,2,"a 3D model of a cyborg portrait, fine face, realistic shaded perfect face, fine details, night dark setting, dramatic lighting, artgerm, trending on art station",bottom,4051347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4040__seed_4051347.png,14.404038,ok
p4041,4040,40,2,"a pixel art diagram of brain function, blocky and colorful, with simplified shapes, bold outlines, and vibrant color palette, high resolution",bottom,4052347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4041__seed_4052347.png,14.64165,ok
p4042,4041,41,2,"Pixel art: Girl solo furi, 8-bit aesthetics, vibrant color palette, intricate pixelated details, retro gaming vibe, dynamic perspective, high resolution",bottom,4053347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4042__seed_4053347.png,14.40192,ok
p4043,4042,42,2,"Hercules riding the Colchian dragon into battle, 3D model, dramatic lighting, high contrast, baroque empyrean, panoramic view, highly detailed, cybernetic textures, volumetric shadows, glowing highlights, Artstation trending.",bottom,4054347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4043__seed_4054347.png,14.401084,ok
p4044,4043,43,2,"highly detailed 3D model of skydivers boarding a plane, close-up portrait, soft morning light, intricate textures, wide-angle lens, cinematic lighting, vibrant color palette, high resolution, trending on ArtStation",bottom,4055347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4044__seed_4055347.png,14.396305,ok
p4045,4044,44,2,"ornate ancient stone pillar, intricately detailed, handmade clay, textured, shadow play, hyper-detailed, 4k, 8k, dynamic perspective, dramatic chiaroscuro, high resolution, frame-by-frame stop motion animation",bottom,4056347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4045__seed_4056347.png,14.409468,ok
p4046,4045,45,2,"A 3D crescent moon between tree branches at night, with realistic textures and shadows.",bottom,4057347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4046__seed_4057347.png,14.659153,ok
p4047,4046,46,2,"Cinematic elf woman, film grain, deep shadows, soft focus, warm tones, vintage lighting",bottom,4058347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4047__seed_4058347.png,14.40505,ok
p4048,4047,47,2,"cyborg ray kurzweil sentient ai, cinematic epic scale, dramatic chiaroscuro lighting, high contrast, sharp focus, matte finish, intricate details, vibrant color palette, digital concept art, art by artgerm and greg rutkowski",bottom,4059347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4048__seed_4059347.png,14.418367,ok
p4049,4048,48,2,"starship, isometric, 3D model, volumetric, pastel, detailed, high quality",bottom,4060347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4049__seed_4060347.png,14.388374,ok
p4050,4049,49,2,"Create ads inspired by nature's patterns using leaves, twigs, and flowers. Use collage and printing for unique, textured designs.",bottom,4061347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4050__seed_4061347.png,14.398503,ok
p4051,4050,50,2,"A pixel art scene with two characters, a story conveyed through bold, chunky pixels and vibrant, blocky colors.",bottom,4062347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4051__seed_4062347.png,14.386759,ok
p4052,4051,51,2,"a realistic portrait of a smiling happy mask salesman, eyes closed, with detailed facial expressions, lifelike textures, and natural lighting, painted in a hyper-realistic style, highly detailed, sharp focus, 4k UHD image",bottom,4063347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4052__seed_4063347.png,14.612705,ok
p4053,4052,52,2,"fantasy book cover, 3D model, dramatic chiaroscuro lighting, cozy atmosphere, intricate details, shadowy depths, vibrant color palette, high resolution, sharp focus",bottom,4064347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4053__seed_4064347.png,14.40454,ok
p4054,4053,53,2,"King DDD, DDSOUR, captured in a high-contrast black and white photograph with dramatic shadows, grainy texture, and a vintage film look, rule of thirds composition, sharp focus, ethereal glow.",bottom,4065347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4054__seed_4065347.png,14.399745,ok
p4055,4054,54,2,"an intricate coin floating in a neon-lit cyberpunk cityscape, reflective surfaces gleaming under dramatic chiaroscuro, portrait, digital painting, anime key visual, smooth gradients, sharp focus, cinematic lighting, art by Artgerm and Greg Rutkowski",bottom,4066347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4055__seed_4066347.png,14.4145,ok
p4056,4055,55,2,"Henry Cavill as Superman, closeup, cinematic lighting, deep shadows, intense gaze, emotional depth, vibrant color palette, high resolution, photorealistic, trending on ArtStation - n 9",bottom,4067347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4056__seed_4067347.png,14.409229,ok
p4057,4056,56,2,"A vibrant anime-style leak of the PlayStation 6, discreetly captured through a keyhole with bold colors, dynamic lines, and a dramatic chiaroscuro effect, 8K high resolution.",bottom,4068347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4057__seed_4068347.png,14.388437,ok
p4058,4057,57,2,"Terminator, cinematic portrait, high-resolution, dramatic chiaroscuro lighting, sharp focus, 32k, photorealistic, intricate details, monochromatic scheme, dynamic perspective",bottom,4069347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4058__seed_4069347.png,14.396127,ok
p4059,4058,58,2,"Linus from LinusTechTips, vibrant colors, smooth motion, detailed expressions, cel-shaded, Pixar-style, art by John Lasseter and Hayao Miyazaki.",bottom,4070347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4059__seed_4070347.png,14.392486,ok
p4060,4059,59,2,"A detailed, static illustration of a shield, adorned with intricate patterns, featuring a crystal at its heart, emitting a soft, ethereal glow.",bottom,4071347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4060__seed_4071347.png,14.410921,ok
p4061,4060,60,2,"a 3D model of a scientist, dramatic chiaroscuro lighting, intricate textures, sharp shadows, lifelike details, high resolution, photorealistic, dynamic perspective",bottom,4072347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4061__seed_4072347.png,14.429189,ok
p4062,4061,61,2,"a sleek, stylized shoe in vibrant vector graphics, with smooth, flowing lines, bold, flat colors, and a high-resolution, crisp design",bottom,4073347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4062__seed_4073347.png,14.671697,ok
p4063,4062,62,2,"cutout animation portrait of nico robin, sharp features, deep blue eyes, large aquiline nose, intricate details, bold and vibrant colors, flat shading, clean lines, high contrast, 4k, hdr, dynamic perspective, sharp focus",bottom,4074347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4063__seed_4074347.png,14.400971,ok
p4064,4063,63,2,"a highly detailed 3D model of a snail with intricate shell textures, realistic slime trail, hyper-realistic lighting and shadows, soft golden hour light, high resolution, sharp focus",bottom,4075347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4064__seed_4075347.png,14.693408,ok
p4065,4064,64,2,"symmetry; highly detailed portrait of an adamantium alien with a machine face, intricate and elegant design, smooth gradients, sharp focus, 8k, photorealistic, studio lighting with deep shadows, crisp textures, metallic sheen, background blurred, hyper-realistic",bottom,4076347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4065__seed_4076347.png,14.388379,ok
p4066,4065,65,2,"a stop-motion animation of manhattan after being destroyed by an alien race, buildings crumble, urban ruins, concrete architecture, paved roads, wild vegetation, futuristic elements, Blade Runner aesthetic, detailed and textured, hand-crafted models, shadowy and atmospheric, by Thomas Kinkade",bottom,4077347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4066__seed_4077347.png,14.470691,ok
p4067,4066,66,2,"man morphing into Pinkie Pie, vibrant color palette, sharp focus, Ektar film, dynamic perspective, trending on ArtStation",bottom,4078347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4067__seed_4078347.png,14.383098,ok
p4068,4067,67,2,"happy toddler dancing in pajamas, detailed and elegant editorial illustration, clean lines, vibrant colors, by artgerm and greg rutkowski",bottom,4079347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4068__seed_4079347.png,14.430434,ok
p4069,4068,68,2,"majestic fantasy realm, ancient warriors trading enchanted ammunition in a grand, luminous market, ethereal runes glowing softly, soaring spires bathed in golden hour light, vibrant color palette, rich textures, high resolution, dynamic perspective",bottom,4080347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4069__seed_4080347.png,14.41664,ok
p4070,4069,69,2,"Highly detailed anime: the Joker as the hero, with vibrant, expressive eyes and dynamic, flowing movements, set against Batman, the villain, with a dark, brooding presence, sharp, angular lines, and a menacing aura, under dramatic chiaroscuro lighting and a tense, atmospheric backdrop.",bottom,4081347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4070__seed_4081347.png,14.41524,ok
p4071,4070,70,2,"a cinematic, grainy portrait of a bounty hunter in sleek combat armour with a reflective visor, set against a backdrop of smoke, lightning, and aurora lighting. Futuristic flight suit with intricate baroque details, captured in 8k, photorealistic, trending on ArtStation.",bottom,4082347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4071__seed_4082347.png,14.399124,ok
p4072,4071,71,2,"A cave interior in manga style, with dramatic shadows and dynamic linework, massive scale, soft golden hour light, high resolution, trending on Artstation",bottom,4083347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4072__seed_4083347.png,14.395365,ok
p4073,4072,72,2,"Cinematic portrait of a medical paramedic cyborg with wires, gadgets, and intricate details. Bokeh background, sharp focus, digital painting.",bottom,4084347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4073__seed_4084347.png,14.396462,ok
p4074,4073,73,2,"A cinematic shot of a high-tech user interface, bathed in a dramatic glow, displaying ApexSQL server parameters being meticulously edited by the user's defined functions, with a sense of epic purpose and precision.",bottom,4085347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4074__seed_4085347.png,14.387102,ok
p4075,4074,74,2,"football club spartak moscow wins the 2024 champions league final at wembley stadium, vibrant ektachrome photograph, rich colors, dynamic composition, crisp focus, 8k, 1024",bottom,4086347,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_3rdseed/chunk_4/images/p4075__seed_4086347.png,14.386391,ok
