prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p1018,1017,17,0,"neon-drenched cyberpunk bat with shimmering amethyst wings, glowing golden flowers and neon fireflies floating around, vibrant neon glass windows, concept art, sharp focus, electric colors, soft golden hour light, dynamic perspective, by Tom Bagshaw, Anato Finnstark, and Greg Rutkowski",top,1029345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1018__seed_1029345.png,14.416919,ok,37.71514129638672,ViT-B-32/laion2b_s34b_b79k,0.3232421875,v2.1,1.0582551956176758,ImageReward-v1.0
p1019,1018,18,0,"An ethereal pink leather Coach handbag, its white logo glowing softly, floating in a mystical mist.",top,1030345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1019__seed_1030345.png,14.411078,ok,47.20378112792969,ViT-B-32/laion2b_s34b_b79k,0.340576171875,v2.1,1.85598623752594,ImageReward-v1.0
p1020,1019,19,0,"A space elevator with Art Nouveau style, featuring flowing lines and floral patterns.",top,1031345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1020__seed_1031345.png,14.409523,ok,38.25325012207031,ViT-B-32/laion2b_s34b_b79k,0.2900390625,v2.1,0.6462137699127197,ImageReward-v1.0
p1021,1020,20,0,"A majestic glass jar, illuminated by ethereal light, cradles a delicate Chinese temple, blending timeless tradition with modern elegance, evoking a sense of romantic wonder.",top,1032345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1021__seed_1032345.png,14.405417,ok,35.6182861328125,ViT-B-32/laion2b_s34b_b79k,0.355224609375,v2.1,1.9748486280441284,ImageReward-v1.0
p1022,1021,21,0,"roger federer, tennis hero, dynamic pose, elegant lines, vibrant colors, intricate vector patterns, futuristic fantasy elements, by loish, alphonse mucha, greg rutkowski",top,1033345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1022__seed_1033345.png,14.397047,ok,37.97443008422852,ViT-B-32/laion2b_s34b_b79k,0.34765625,v2.1,1.826116681098938,ImageReward-v1.0
p1023,1022,22,0,"Pixel art portrait of Jax Teller, muscular torso, blocky details, digital pixel art, sharp focus, 8-bit style, vibrant colors, retro gaming aesthetics, high resolution, dynamic perspective, energetic atmosphere",top,1034345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1023__seed_1034345.png,14.392874,ok,35.10225296020508,ViT-B-32/laion2b_s34b_b79k,0.369140625,v2.1,1.8036376237869263,ImageReward-v1.0
p1024,1023,23,0,"8-bit aircraft carrier USS Nimitz stranded in a pixelated tropical forest, overgrown with blocky vegetation and hanging pixel vines, post-apocalyptic, dark, gritty, intricate details, volumetric lighting, sharp focus, high resolution, cover illustration, concept art, trending on ArtStation, 8k",top,1035345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1024__seed_1035345.png,14.39659,ok,40.55653762817383,ViT-B-32/laion2b_s34b_b79k,0.304443359375,v2.1,1.749332308769226,ImageReward-v1.0
p1025,1024,24,0,"3D digital art of an open field with ruined dieselpunk orcish tanks in the background, dramatic chiaroscuro lighting, intricate details, sharp focus, vibrant color palette, by Makoto Shinkai, Akihiko Yoshida, Hidari, and Wlop",top,1036345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1025__seed_1036345.png,14.387275,ok,33.9401741027832,ViT-B-32/laion2b_s34b_b79k,0.29150390625,v2.1,1.0422266721725464,ImageReward-v1.0
p1026,1025,25,0,"a boy with spiky hair and wide eyes, walking to school, manga style, iconic pose, vibrant color palette, dynamic background, soft golden hour light, sharp focus",top,1037345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1026__seed_1037345.png,14.405089,ok,41.46076583862305,ViT-B-32/laion2b_s34b_b79k,0.332275390625,v2.1,-0.005855804309248924,ImageReward-v1.0
p1027,1026,26,0,"world's most expensive opal stone, 3D octane render, intricate fractal patterns, elegant design, hyper-realistic, soft golden hour light, dynamic perspective, high resolution, by Greg Rutkowski, inspired by Hieronymus Bosch",top,1038345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1027__seed_1038345.png,14.40662,ok,36.396270751953125,ViT-B-32/laion2b_s34b_b79k,0.292724609375,v2.1,1.3645879030227661,ImageReward-v1.0
p1028,1027,27,0,"Two pixelated figures stand together, silhouetted against a vibrant sunset with soft golden hour light, overlooking a pixelated harbor and city skyline with rich textures and dynamic perspective.",top,1039345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1028__seed_1039345.png,14.393705,ok,39.78842926025391,ViT-B-32/laion2b_s34b_b79k,0.31494140625,v2.1,1.7278040647506714,ImageReward-v1.0
p1029,1028,28,0,"kangal dog with radiant fur, mystical eyes, and a glowing aura, set in a magical forest under an enchanted moonlight, surrounded by luminescent flora and a starry sky, ethereal background, high resolution, photorealistic, otherworldly elegance",top,1040345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1029__seed_1040345.png,14.403422,ok,38.805450439453125,ViT-B-32/laion2b_s34b_b79k,0.3212890625,v2.1,1.8015493154525757,ImageReward-v1.0
p1030,1029,29,0,"an owl family in a neon-lit, ultra-detailed cyber forest, with glowing circuits and vibrant neon colors",top,1041345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1030__seed_1041345.png,14.381836,ok,48.804473876953125,ViT-B-32/laion2b_s34b_b79k,0.40185546875,v2.1,1.7655690908432007,ImageReward-v1.0
p1031,1030,30,0,"A manga-style cat leaping with dynamic lines, about to land on a table.",top,1042345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1031__seed_1042345.png,14.357643,ok,43.74882507324219,ViT-B-32/laion2b_s34b_b79k,0.26708984375,v2.1,1.0196846723556519,ImageReward-v1.0
p1032,1031,31,0,"8-bit pixel art of a panda mad scientist mixing sparkling chemicals, vibrant colors, retro game aesthetics, dynamic perspective, energetic atmosphere, sharp focus",top,1043345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1032__seed_1043345.png,14.381657,ok,44.98460006713867,ViT-B-32/laion2b_s34b_b79k,0.388671875,v2.1,1.751387596130371,ImageReward-v1.0
p1033,1032,32,0,"one pixelated purple potion in a round bottle on a cluttered brown table, papers and closed books, soft pixel sunlight from a window, atmospheric, bottle is the focus, 8-bit, retro, digital art, high resolution, vibrant color palette, dynamic perspective",top,1044345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1033__seed_1044345.png,14.380379,ok,48.67671203613281,ViT-B-32/laion2b_s34b_b79k,0.267578125,v2.1,1.8913466930389404,ImageReward-v1.0
p1034,1033,33,0,"Dia de los Muertos-themed anime poster, intricate facial details, profile picture, vibrant color palette, nostalgic vibes, artgerm style, anime aesthetics, detailed backgrounds, flat color blocks, sharp lines, soft golden hour light, dynamic perspective, rich textures",top,1045345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1034__seed_1045345.png,14.389539,ok,36.08271789550781,ViT-B-32/laion2b_s34b_b79k,0.355712890625,v2.1,1.836965799331665,ImageReward-v1.0
p1035,1034,34,0,"Manga-style portrait of Danny DeVito as a biopunk scientist with elven ears, meticulously working on intricate trinkets on a cluttered table, soft golden hour light, rich textures, vibrant color palette, high resolution, sharp focus.",top,1046345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1035__seed_1046345.png,14.412183,ok,42.74304962158203,ViT-B-32/laion2b_s34b_b79k,0.343505859375,v2.1,1.587342619895935,ImageReward-v1.0
p1036,1035,35,0,"Nicolas Cage as Groot, cutout animation, vibrant colors, flat shading, bold outlines, playful expression, detailed textures, in a whimsical forest setting, art by Ryan Lang and Brad Woodard",top,1047345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1036__seed_1047345.png,14.389532,ok,34.779518127441406,ViT-B-32/laion2b_s34b_b79k,0.305419921875,v2.1,1.3683545589447021,ImageReward-v1.0
p1037,1036,36,0,"Manga-style illustration of a charismatic young man with curly hair, dressed casually, against a vibrant orange background.",top,1048345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1037__seed_1048345.png,14.36131,ok,43.22869491577149,ViT-B-32/laion2b_s34b_b79k,0.341796875,v2.1,1.8605972528457642,ImageReward-v1.0
p1038,1037,37,0,"a medieval king signing a document, cinematic high budget, close-up, ultra-detailed, symmetrical portrait, dramatic chiaroscuro lighting, rich textures, deep shadows, 8k, unreal engine, octane render, dark beauty, trending on artstation",top,1049345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1038__seed_1049345.png,14.364742,ok,38.80961990356445,ViT-B-32/laion2b_s34b_b79k,0.3447265625,v2.1,1.9248499870300293,ImageReward-v1.0
p1039,1038,38,0,"Fantasy knight in intricate azure wolf-themed armor, standing under a full moon in a misty forest, epic D&D scene, highly detailed concept art, smooth lines, sharp focus, inspired by Artgerm, Greg Rutkowski, and Alphonse Mucha, monster hunter style, vibrant color palette, dynamic perspective.",top,1050345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1039__seed_1050345.png,14.373542,ok,39.88998031616211,ViT-B-32/laion2b_s34b_b79k,0.29541015625,v2.1,1.6039366722106934,ImageReward-v1.0
p1040,1039,39,0,"Digital matte painting: mature, bearded soldier in uniform, desert landscape with distant city, purple lighting, intricate details.",top,1051345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1040__seed_1051345.png,14.36907,ok,40.14649200439453,ViT-B-32/laion2b_s34b_b79k,0.30224609375,v2.1,1.6793371438980103,ImageReward-v1.0
p1041,1040,40,0,"cinematic close-up of a vending machine in an abandoned shopping mall, enveloped by overgrown trees and flowers, moonlit night, soft rays of moonlight casting deep shadows, emotional atmosphere, intricate details, hyperrealistic, 8k, by greg rutkowski, by wlop, by artgerm",top,1052345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1041__seed_1052345.png,14.397907,ok,41.55352783203125,ViT-B-32/laion2b_s34b_b79k,0.2998046875,v2.1,1.5638307332992554,ImageReward-v1.0
p1042,1041,41,0,"Anime key visual of Taylor Swift with vibrant colors, stylized eyes, dynamic pose, detailed hair, soft shading, symbolic background, single head, digital art.",top,1053345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1042__seed_1053345.png,14.393405,ok,41.46657943725586,ViT-B-32/laion2b_s34b_b79k,0.313720703125,v2.1,1.575236439704895,ImageReward-v1.0
p1043,1042,42,0,"3D monkeys programming supercomputers in the jungle, volumetric rendering, high contrast, vibrant colors, sharp focus, digital art, unreal engine, octane render, matte finish, futuristic environment, intricate details, cybernetic elements, lush foliage, dynamic lighting",top,1054345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1043__seed_1054345.png,14.392126,ok,39.96040344238281,ViT-B-32/laion2b_s34b_b79k,0.347900390625,v2.1,1.741388201713562,ImageReward-v1.0
p1044,1043,43,0,"a pixel art rabbit with white fur and black-tipped ears, 8-bit, blocky, retro game style",top,1055345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1044__seed_1055345.png,14.381785,ok,36.91070175170898,ViT-B-32/laion2b_s34b_b79k,0.352783203125,v2.1,1.7414146661758423,ImageReward-v1.0
p1045,1044,44,0,"Majestic grim reaper with golden scythe and cloak of fireflies, set against art nouveau stained glass with swirling flames and saintly rosace. Concept art by Tom Bagshaw, Artgerm, and Greg Rutkowski.",top,1056345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1045__seed_1056345.png,14.384553,ok,30.869888305664062,ViT-B-32/laion2b_s34b_b79k,0.321044921875,v2.1,1.7698547840118408,ImageReward-v1.0
p1046,1045,45,0,"Boris Johnson as calm but serious Wolverine, vibrant manga style, shining claws, yellow X-man costume, portrait, detailed lines, bold colors, sharp focus, dynamic angles, cinematic lighting, art by artgerm and greg rutkowski",top,1057345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1046__seed_1057345.png,14.391355,ok,42.64252853393555,ViT-B-32/laion2b_s34b_b79k,0.3603515625,v2.1,1.766689419746399,ImageReward-v1.0
p1047,1046,46,0,"mural of McDonald's restaurant, intricate tessellations, sharp focus, Escher-inspired geometry, vibrant color palette, detailed facade, seamless perspective, photorealistic, high resolution, dynamic lighting",top,1058345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1047__seed_1058345.png,14.383647,ok,39.91803359985352,ViT-B-32/laion2b_s34b_b79k,0.337890625,v2.1,1.707181453704834,ImageReward-v1.0
p1048,1047,47,0,"Pixel art tattoo of an evil horse, blocky and jagged, with a haunting, mystical aura, intricate details, and a monochromatic scheme, reminiscent of Bäckahästen and Kelpie legends, set in a misty ambiance.",top,1059345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1048__seed_1059345.png,14.387558,ok,37.84407424926758,ViT-B-32/laion2b_s34b_b79k,0.317626953125,v2.1,1.3356270790100098,ImageReward-v1.0
p1049,1048,48,0,"Iconic manga illustration of vibrant wooden bee hives nestled amidst lush forest trees, with expressive bees, soft golden hour light, and a serene, harmonious atmosphere.",top,1060345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1049__seed_1060345.png,14.391342,ok,45.66867446899414,ViT-B-32/laion2b_s34b_b79k,0.365478515625,v2.1,1.3599588871002197,ImageReward-v1.0
p1050,1049,49,0,"A Guinea pig riding a bike in a vibrant forest, flat colors, bold outlines.",top,1061345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1050__seed_1061345.png,14.388748,ok,39.23247528076172,ViT-B-32/laion2b_s34b_b79k,0.315673828125,v2.1,1.9141041040420532,ImageReward-v1.0
p1051,1050,50,0,"a hand-drawn witch with a pointed hat and flowing robes, meticulously adding glowing, magical ingredients to her bubbling cauldron, in a whimsical Studio Ghibli style, with ambient lighting from the fire's warm glow, rich textures, and vibrant color palette, high resolution, sharp focus",top,1062345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1051__seed_1062345.png,14.380747,ok,38.76613235473633,ViT-B-32/laion2b_s34b_b79k,0.367919921875,v2.1,1.8301234245300293,ImageReward-v1.0
p1052,1051,51,0,"a porsche race car with faye valentine's face spraypainted on the bonnet, captured in high-contrast, grainy CineStill style, with shallow depth of field, vibrant yet desaturated colors, and dramatic chiaroscuro lighting",top,1063345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1052__seed_1063345.png,14.550983,ok,39.01512908935547,ViT-B-32/laion2b_s34b_b79k,0.26025390625,v2.1,-0.5992265343666077,ImageReward-v1.0
p1053,1052,52,0,8-bit airplane tray with pixelated cheesecake and berry compote.,top,1064345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1053__seed_1064345.png,14.390081,ok,47.87114334106445,ViT-B-32/laion2b_s34b_b79k,0.324951171875,v2.1,1.778857946395874,ImageReward-v1.0
p1054,1053,53,0,"A hyper-realistic 3D model of a wombat wearing a meticulously detailed red backpack, arms raised high, with Mount Rushmore intricately rendered in the background.",top,1065345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1054__seed_1065345.png,14.392687,ok,43.87102127075195,ViT-B-32/laion2b_s34b_b79k,0.30517578125,v2.1,1.9272328615188599,ImageReward-v1.0
p1055,1054,54,0,"Pixel art ramen with chicken, kamaboko, nori, scallions, and egg.",top,1066345,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_1seed/chunk_1/images/p1055__seed_1066345.png,14.391327,ok,42.91671371459961,ViT-B-32/laion2b_s34b_b79k,0.32568359375,v2.1,1.1251294612884521,ImageReward-v1.0
