prompt_id,prompt_index,local_prompt_index,replicate_id,prompt,split,seed,seeds_per_prompt,seed_stride,model_id,num_inference_steps,guidance_scale,height,width,image_path,total_runtime_sec,status,clip_score,clip_model,hpsv2_score,hpsv2_version,imagereward_score,imagereward_model
p3011,3010,10,1,"A vector illustration of a starry indigo sky above a vast desert, featuring a large, central head sculpture with intricate details, observed by a cloaked figure in a dramatic chiaroscuro lighting, with a serene mood and sharp focus.",top,3022346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3011__seed_3022346.png,14.424085,ok,37.19478225708008,ViT-B-32/laion2b_s34b_b79k,0.32373046875,v2.1,0.46103039383888245,ImageReward-v1.0
p3012,3011,11,1,"Vibrant arcade machine with neon colors, sleek lines, and futuristic interface.",top,3023346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3012__seed_3023346.png,14.415508,ok,34.64887619018555,ViT-B-32/laion2b_s34b_b79k,0.319580078125,v2.1,1.5001472234725952,ImageReward-v1.0
p3013,3012,12,1,"Claymation: A whimsical figure with exaggerated features, moving through a vibrant landscape with a bouncy gait.",top,3024346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3013__seed_3024346.png,14.417911,ok,36.81638717651367,ViT-B-32/laion2b_s34b_b79k,0.326171875,v2.1,1.8688093423843384,ImageReward-v1.0
p3014,3013,13,1,"Minimalist bonsai fruit tree with ripe oranges, vibrant color palette, soft golden hour light, clean lines, editorial illustration, trending on ArtStation, modern minimalism, high resolution, sharp focus",top,3025346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3014__seed_3025346.png,14.498338,ok,39.592403411865234,ViT-B-32/laion2b_s34b_b79k,0.344970703125,v2.1,1.8209651708602905,ImageReward-v1.0
p3015,3014,14,1,"tabletop game board, fantasy scene, intricate details, gouache painting, smooth gradients, vibrant color palette, front view, rich textures, delicate brushstrokes, high resolution, sharp focus, ethereal glow",top,3026346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3015__seed_3026346.png,14.491548,ok,41.585182189941406,ViT-B-32/laion2b_s34b_b79k,0.2418212890625,v2.1,-0.026767883449792862,ImageReward-v1.0
p3016,3015,15,1,"Photographic portrait of the office characters in Simpsons style, capturing their iconic expressions and office dynamics, with vibrant color palette, sharp focus, and dynamic perspective.",top,3027346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3016__seed_3027346.png,14.478888,ok,35.47749328613281,ViT-B-32/laion2b_s34b_b79k,0.32470703125,v2.1,0.1183982864022255,ImageReward-v1.0
p3017,3016,16,1,"neonpunk portrait of a massive alien, sleek machine face with intricate neon circuits, elegant chrome details, digital painting, sharp focus, symmetrical balance, 8k, vibrant color palette, soft golden hour light, high resolution",top,3028346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3017__seed_3028346.png,14.468391,ok,38.12081909179688,ViT-B-32/laion2b_s34b_b79k,0.330322265625,v2.1,1.4091750383377075,ImageReward-v1.0
p3018,3017,17,1,"Majestic pirate ship from One Piece sailing through a tempestuous sea, stormy sky with divine light piercing through dark clouds, ethereal birds soaring near the ship, crepuscular rays casting a mystical glow, highly detailed fantasy art.",top,3029346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3018__seed_3029346.png,14.467419,ok,39.81906127929688,ViT-B-32/laion2b_s34b_b79k,0.32763671875,v2.1,1.8406556844711304,ImageReward-v1.0
p3019,3018,18,1,"Himalayas with monasteries, manga-style, vibrant colors, intricate lines, dynamic composition",top,3030346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3019__seed_3030346.png,14.48532,ok,37.04273223876953,ViT-B-32/laion2b_s34b_b79k,0.331298828125,v2.1,1.9099228382110596,ImageReward-v1.0
p3020,3019,19,1,"A centerpiece statue in Gotham City at night, with wet pavement and light mist. The digital art features intricate, elegant details and painterly brushstrokes, with a soft focus.",top,3031346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3020__seed_3031346.png,14.53532,ok,30.16620635986328,ViT-B-32/laion2b_s34b_b79k,0.308837890625,v2.1,1.886667251586914,ImageReward-v1.0
p3021,3020,20,1,"iconic manga chibi frog, vibrant color palette, expressive eyes, soft golden hour light, dynamic perspective, trending on artstation, digital painting by kyoto animation, high resolution, sharp focus",top,3032346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3021__seed_3032346.png,14.481136,ok,31.78211212158203,ViT-B-32/laion2b_s34b_b79k,0.35302734375,v2.1,0.8391888737678528,ImageReward-v1.0
p3022,3021,21,1,"Whimsical claymation mushrooms with faces, vibrant colors, detailed, stop-motion, D&D fantasy style.",top,3033346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3022__seed_3033346.png,14.475892,ok,33.19697570800781,ViT-B-32/laion2b_s34b_b79k,0.39306640625,v2.1,1.0138429403305054,ImageReward-v1.0
p3023,3022,22,1,"a group of pukeko in a 3D volumetric style, digital art, high quality, highly detailed, anatomically correct, with soft shadows and deep contrasts, bathed in warm golden hour light, golden bay abel tasman new zealand, masterpiece, vibrant color palette, sharp focus, rich textures",top,3034346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3023__seed_3034346.png,14.476845,ok,41.43478775024414,ViT-B-32/laion2b_s34b_b79k,0.339111328125,v2.1,1.0776346921920776,ImageReward-v1.0
p3024,3023,23,1,"A majestic anthropomorphic dog-warrior, muscles gleaming under dramatic chiaroscuro, adorned with intricate ancient armor, standing confidently in a mystical, smoky realm, surrounded by ethereal runes and glowing orbs, with a serene mood and high resolution.",top,3035346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3024__seed_3035346.png,14.745142,ok,39.83470916748047,ViT-B-32/laion2b_s34b_b79k,0.3408203125,v2.1,1.7702430486679077,ImageReward-v1.0
p3025,3024,24,1,A 3D white screwdriver icon with dramatic lighting and deep shadows.,top,3036346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3025__seed_3036346.png,14.445841,ok,42.33071899414063,ViT-B-32/laion2b_s34b_b79k,0.26708984375,v2.1,0.17611798644065857,ImageReward-v1.0
p3026,3025,25,1,"a digital illustration of a red block to the left of a blue pyramid, with vibrant colors and sharp lines, set against a sleek, gradient background, under soft golden hour light, with rich textures and high resolution",top,3037346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3026__seed_3037346.png,14.441864,ok,41.93968963623047,ViT-B-32/laion2b_s34b_b79k,0.216552734375,v2.1,-0.21676059067249298,ImageReward-v1.0
p3027,3026,26,1,Two figures in blue and green in a garden with vibrant flowers.,top,3038346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3027__seed_3038346.png,14.485247,ok,40.09640121459961,ViT-B-32/laion2b_s34b_b79k,0.276611328125,v2.1,1.2640948295593262,ImageReward-v1.0
p3028,3027,27,1,"Manga-style illustration of a beer pitcher with an elephant's trunk coiled around it, detailed with expressive lines and shading.",top,3039346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3028__seed_3039346.png,14.503425,ok,43.191383361816406,ViT-B-32/laion2b_s34b_b79k,0.316162109375,v2.1,1.9729430675506592,ImageReward-v1.0
p3029,3028,28,1,"8-bit trophy, oversized and gleaming, too big for a pixelated brown suitcase, soft golden hour light, vibrant color palette, high resolution, dynamic perspective",top,3040346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3029__seed_3040346.png,14.482058,ok,39.2832260131836,ViT-B-32/laion2b_s34b_b79k,0.35693359375,v2.1,1.1514995098114014,ImageReward-v1.0
p3030,3029,29,1,"a street view of a cyberpunk city, elegant and anime-styled, vibrant color palette, exaggerated proportions, dynamic angles, detailed backgrounds, soft golden hour light, sharp focus, high resolution",top,3041346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3030__seed_3041346.png,14.480273,ok,39.76364135742188,ViT-B-32/laion2b_s34b_b79k,0.324951171875,v2.1,0.5552749633789062,ImageReward-v1.0
p3031,3030,30,1,"a vibrant digital illustration of a blue wooden pyramid atop a red plastic box, with a sleek, modern aesthetic, crisp clean lines, and a high-resolution, photorealistic finish in a complementary color palette",top,3042346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3031__seed_3042346.png,14.459816,ok,43.748172760009766,ViT-B-32/laion2b_s34b_b79k,0.319091796875,v2.1,1.5555909872055054,ImageReward-v1.0
p3032,3031,31,1,"a digital art portrait of a tiger earth sorcerer in intricately detailed leather armor, with dynamic chiaroscuro lighting and a vibrant color palette, inspired by the styles of Justin Gerard and Greg Rutkowski, DnD character design, trending on ArtStation, high resolution, sharp focus",top,3043346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3032__seed_3043346.png,14.865164,ok,37.62008666992188,ViT-B-32/laion2b_s34b_b79k,0.338134765625,v2.1,1.6922446489334106,ImageReward-v1.0
p3033,3032,32,1,"A colorful, whimsical giraffe with a turtle shell.",top,3044346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3033__seed_3044346.png,14.481428,ok,38.04358673095703,ViT-B-32/laion2b_s34b_b79k,0.330322265625,v2.1,1.8813753128051758,ImageReward-v1.0
p3034,3033,33,1,"Colleen Moore, 2 years old, celestial fantasy portrait, ethereal bob haircut, divine light, vibrant celestial colors, intricate celestial patterns, high resolution, photorealistic, serene mood, trending on ArtStation",top,3045346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3034__seed_3045346.png,14.512175,ok,31.406492233276367,ViT-B-32/laion2b_s34b_b79k,0.364013671875,v2.1,1.9452754259109497,ImageReward-v1.0
p3035,3034,34,1,"a 3D model of a sorceress in a black robe with gold embroidery, seated at a table, casting a spell, green glows, highly detailed octane render, hyper-realistic, cinematic lighting, intricate textures",top,3046346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3035__seed_3046346.png,14.578208,ok,39.21516418457031,ViT-B-32/laion2b_s34b_b79k,0.339111328125,v2.1,1.6722513437271118,ImageReward-v1.0
p3036,3035,35,1,"Two glowing rings float in a dark void, with light effects and textures.",top,3047346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3036__seed_3047346.png,14.473663,ok,42.21187973022461,ViT-B-32/laion2b_s34b_b79k,0.256103515625,v2.1,0.3766520023345947,ImageReward-v1.0
p3037,3036,36,1,"digital art: pile of skulls with crowns, vibrant color palette, hard shadows, strong rim light, plain background, comic cover art, high contrast, sleek lines, photorealistic, trending on artstation",top,3048346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3037__seed_3048346.png,14.502304,ok,41.631744384765625,ViT-B-32/laion2b_s34b_b79k,0.344970703125,v2.1,1.399085521697998,ImageReward-v1.0
p3038,3037,37,1,"8-bit robot in a pixelated data center, pressing a button on a server rack, vibrant retro colors, detailed digital pixel art, centered composition, nostalgic vibe, sharp focus, clean lines, retrofuturistic aesthetic, high resolution",top,3049346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3038__seed_3049346.png,14.480095,ok,42.04734420776367,ViT-B-32/laion2b_s34b_b79k,0.348876953125,v2.1,1.433576226234436,ImageReward-v1.0
p3039,3038,38,1,"A pixelated futuristic warrior robot, armored with intricate details and glowing with vibrant colors, stands out against a stark white background, high resolution, sharp focus.",top,3050346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3039__seed_3050346.png,14.491947,ok,38.25125503540039,ViT-B-32/laion2b_s34b_b79k,0.32861328125,v2.1,0.6955583691596985,ImageReward-v1.0
p3040,3039,39,1,"teletubby funeral, cinematic shot, soft bokeh, muted colors, dramatic chiaroscuro lighting, digital concept art, high resolution, sharp focus, somber mood",top,3051346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3040__seed_3051346.png,14.472763,ok,37.01174545288086,ViT-B-32/laion2b_s34b_b79k,0.319091796875,v2.1,0.34785032272338867,ImageReward-v1.0
p3041,3040,40,1,"Shrek casting spells in a foggy swamp, deep shadows, rich colors.",top,3052346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3041__seed_3052346.png,14.468113,ok,38.32257843017578,ViT-B-32/laion2b_s34b_b79k,0.35498046875,v2.1,1.837467908859253,ImageReward-v1.0
p3042,3041,41,1,"Symmetrical, detailed digital art of a sci-fi puzzle cube with glowing lights, smooth and elegant.",top,3053346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3042__seed_3053346.png,14.47169,ok,40.28809356689453,ViT-B-32/laion2b_s34b_b79k,0.35498046875,v2.1,1.5778731107711792,ImageReward-v1.0
p3043,3042,42,1,"a painterly digital portrait of a boy with a face tattoo, richly textured, vibrant colors, soft brushstrokes, 8k resolution, sharp focus, ethereal glow, dynamic perspective",top,3054346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3043__seed_3054346.png,14.49734,ok,42.22208023071289,ViT-B-32/laion2b_s34b_b79k,0.343994140625,v2.1,1.5458647012710571,ImageReward-v1.0
p3044,3043,43,1,"vibrant anime old man holding a reflective orb, deep focus, fantasy, intricate, elegant, digital painting, sharp lines, bold colors, dynamic pose, glowing effects, matte finish, illustration, hearthstone, art by artgerm and greg rutkowski",top,3055346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3044__seed_3055346.png,14.484478,ok,37.49970626831055,ViT-B-32/laion2b_s34b_b79k,0.3564453125,v2.1,1.9174778461456299,ImageReward-v1.0
p3045,3044,44,1,"A tricolored cat with a long, flowing tail, transforming into a witch, in a room with a bubbling cauldron, illustrated in manga style with dynamic lines and exaggerated expressions.",top,3056346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3045__seed_3056346.png,14.472634,ok,40.11477279663086,ViT-B-32/laion2b_s34b_b79k,0.2890625,v2.1,0.8262783885002136,ImageReward-v1.0
p3046,3045,45,1,"an isolated magnolia plant, full view, centered, 8-bit graphics, pixel art, dark outlines, transparent background, retro gaming aesthetic, super focused, no blur, vibrant colors, nostalgic, by classic game artists, soft golden hour light, dynamic perspective, rich textures, high resolution",top,3057346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3046__seed_3057346.png,14.475657,ok,40.54619598388672,ViT-B-32/laion2b_s34b_b79k,0.2467041015625,v2.1,0.28113532066345215,ImageReward-v1.0
p3047,3046,46,1,"cinematic illustration of ore with red crystals, harmonious lighting, on a subtle gray gradient background",top,3058346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3047__seed_3058346.png,14.477943,ok,37.57514190673828,ViT-B-32/laion2b_s34b_b79k,0.326904296875,v2.1,1.263995885848999,ImageReward-v1.0
p3048,3047,47,1,"A vibrant manga desert skyline with neon-lit buildings, dual moons, and static cars, bathed in soft golden hour light, filled with dynamic energy and rich textures, high resolution, photorealistic.",top,3059346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3048__seed_3059346.png,14.594031,ok,38.74177169799805,ViT-B-32/laion2b_s34b_b79k,0.329833984375,v2.1,1.467481255531311,ImageReward-v1.0
p3049,3048,48,1,"A high-energy manga illustration of a tiger, adorned with intricate celestial patterns, amidst a fiery orange and yellow blaze, with dynamic lines, explosive energy, and a vibrant color palette, set under a dramatic chiaroscuro lighting.",top,3060346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3049__seed_3060346.png,14.473042,ok,35.76649475097656,ViT-B-32/laion2b_s34b_b79k,0.291259765625,v2.1,1.2668462991714478,ImageReward-v1.0
p3050,3049,49,1,"ruins of a crumbling giant tower, anime style, highly detailed digital painting, sharp focus, vibrant color palette, dynamic angles, ethereal glow, Studio Ghibli, 8k",top,3061346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3050__seed_3061346.png,14.477512,ok,43.339111328125,ViT-B-32/laion2b_s34b_b79k,0.31689453125,v2.1,0.40421757102012634,ImageReward-v1.0
p3051,3050,50,1,"dynamic pose, neonpunk, intricate futuristic fantasy, dark purple shadows, neon lights, cybernetic elements, vibrant color palette, moody atmosphere, high resolution, 3D, by stanley artgerm lau, greg rutkowski, thierry mugler",top,3062346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3051__seed_3062346.png,14.468871,ok,28.235166549682617,ViT-B-32/laion2b_s34b_b79k,0.319091796875,v2.1,0.5601300597190857,ImageReward-v1.0
p3052,3051,51,1,"3D model of a teen boy with vibrant red hair, wearing intricate desert clothes, exquisitely detailed, feminine and elegant, rendered with soft golden hour light, rich textures, sharp focus, digital art by WLOP and Greg Rutkowski",top,3063346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3052__seed_3063346.png,14.466749,ok,41.64310836791992,ViT-B-32/laion2b_s34b_b79k,0.361328125,v2.1,1.4753977060317993,ImageReward-v1.0
p3053,3052,52,1,"A close-up of a swamp's menacing crocodile with glowing, ancient eyes, set against a mystical, mist-shrouded backdrop with vibrant color palette and ethereal glow, in the style of fantasy cover art.",top,3064346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3053__seed_3064346.png,14.461347,ok,38.01655578613281,ViT-B-32/laion2b_s34b_b79k,0.333251953125,v2.1,1.0817424058914185,ImageReward-v1.0
p3054,3053,53,1,"sneakers, anime-style, highly detailed, vibrant color palette, sleek design, dynamic angles, glossy finish, intricate patterns, futuristic elements, dramatic shadows and highlights, character-focused, blurred background, motion lines, exaggerated features, sharp lines, clean edges, polished look, photorealistic, high resolution",top,3065346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3054__seed_3065346.png,14.474115,ok,35.9426383972168,ViT-B-32/laion2b_s34b_b79k,0.308349609375,v2.1,0.7978789210319519,ImageReward-v1.0
p3055,3054,54,1,"A detailed, enigmatic black metal wheel with a central skull, rendered in bold comic book lines, vibrant contrasting colors, and a dramatic chiaroscuro lighting, with rich textures and a high resolution.",top,3066346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3055__seed_3066346.png,14.643485,ok,39.695579528808594,ViT-B-32/laion2b_s34b_b79k,0.29443359375,v2.1,1.4834123849868774,ImageReward-v1.0
p3056,3055,55,1,"a grainy cinematic shot of a weathered stone bust beside an egg and an eggplant, with soft shadows, muted color palette, and rich textures, captured in high resolution with sharp focus",top,3067346,1,1000,stabilityai/stable-diffusion-3.5-large,25,7.0,1024,1024,/scratch/s5470161/bscthesis/results/sd35_7320_2ndseed/chunk_3/images/p3056__seed_3067346.png,14.453684,ok,40.56029510498047,ViT-B-32/laion2b_s34b_b79k,0.32177734375,v2.1,1.8992102146148682,ImageReward-v1.0
